X,Y,index,index_target,acres,shape_area,label,shape_leng,nbrdesc,color_2,nonres_status
-76.6304349617486,39.2933130081967,18288,1,116.573671145,5077949.11508,Poppleton,9329.03789928,POPPLETON,5,0
-76.6294400655738,39.2933130081967,18289,1,116.573671145,5077949.11508,Poppleton,9329.03789928,POPPLETON,5,0
-76.6284451693989,39.2933130081967,18290,1,116.573671145,5077949.11508,Poppleton,9329.03789928,POPPLETON,5,0
-76.627450273224,39.2933130081967,18291,1,96.6425034699,4209747.45115,University Of Maryland,10060.555885,UNIVERSITY OF MARYLAND,1,1
-76.6264553770492,39.2933130081967,18292,1,96.6425034699,4209747.45115,University Of Maryland,10060.555885,UNIVERSITY OF MARYLAND,1,1
-76.6254604808743,39.2933130081967,18293,1,96.6425034699,4209747.45115,University Of Maryland,10060.555885,UNIVERSITY OF MARYLAND,1,1
-76.6244655846995,39.2933130081967,18294,1,96.6425034699,4209747.45115,University Of Maryland,10060.555885,UNIVERSITY OF MARYLAND,1,1
-76.6234706885246,39.2933130081967,18295,1,96.6425034699,4209747.45115,University Of Maryland,10060.555885,UNIVERSITY OF MARYLAND,1,1
-76.6224757923497,39.2933130081967,18296,1,260.703737552,11356254.8078,Downtown,14822.4431569,DOWNTOWN,2,0
-76.6214808961749,39.2933130081967,18297,1,260.703737552,11356254.8078,Downtown,14822.4431569,DOWNTOWN,2,0
-76.620486,39.2933130081967,18298,1,260.703737552,11356254.8078,Downtown,14822.4431569,DOWNTOWN,2,0
-76.6194911038251,39.2933130081967,18299,1,260.703737552,11356254.8078,Downtown,14822.4431569,DOWNTOWN,2,0
-76.6184962076503,39.2933130081967,18300,1,260.703737552,11356254.8078,Downtown,14822.4431569,DOWNTOWN,2,0
-76.6175013114754,39.2933130081967,18301,1,260.703737552,11356254.8078,Downtown,14822.4431569,DOWNTOWN,2,0
-76.6165064153005,39.2933130081967,18302,1,260.703737552,11356254.8078,Downtown,14822.4431569,DOWNTOWN,2,0
-76.6155115191257,39.2933130081967,18303,1,260.703737552,11356254.8078,Downtown,14822.4431569,DOWNTOWN,2,0
-76.6145166229508,39.2933130081967,18304,1,260.703737552,11356254.8078,Downtown,14822.4431569,DOWNTOWN,2,0
-76.613521726776,39.2933130081967,18305,1,260.703737552,11356254.8078,Downtown,14822.4431569,DOWNTOWN,2,0
-76.6125268306011,39.2933130081967,18306,1,260.703737552,11356254.8078,Downtown,14822.4431569,DOWNTOWN,2,0
-76.6115319344262,39.2933130081967,18307,1,260.703737552,11356254.8078,Downtown,14822.4431569,DOWNTOWN,2,0
-76.6105370382514,39.2933130081967,18308,1,260.703737552,11356254.8078,Downtown,14822.4431569,DOWNTOWN,2,0
-76.6095421420765,39.2933130081967,18309,1,86.056188335,3748607.56387,Penn-Fallsway,8958.02482747,PENN-FALLSWAY,3,1
-76.6085472459016,39.2933130081967,18310,1,86.056188335,3748607.56387,Penn-Fallsway,8958.02482747,PENN-FALLSWAY,3,1
-76.6075523497268,39.2933130081967,18311,1,86.0537576347,3748501.68257,Jonestown,8888.95556141,JONESTOWN,1,0
-76.6065574535519,39.2933130081967,18312,1,86.0537576347,3748501.68257,Jonestown,8888.95556141,JONESTOWN,1,0
-76.605562557377,39.2933130081967,18313,1,86.0537576347,3748501.68257,Jonestown,8888.95556141,JONESTOWN,1,0
-76.6045676612022,39.2933130081967,18314,1,86.0537576347,3748501.68257,Jonestown,8888.95556141,JONESTOWN,1,0
-76.6035727650273,39.2933130081967,18315,1,29.4399694686,1282405.07005,Pleasant View Gardens,4876.43564756,PLEASANT VIEW GARDENS,5,0
-76.6025778688524,39.2933130081967,18316,1,29.4399694686,1282405.07005,Pleasant View Gardens,4876.43564756,PLEASANT VIEW GARDENS,5,0
-76.6015829726776,39.2933130081967,18317,1,29.4399694686,1282405.07005,Pleasant View Gardens,4876.43564756,PLEASANT VIEW GARDENS,5,0
-76.6005880765027,39.2933130081967,18318,1,29.4399694686,1282405.07005,Pleasant View Gardens,4876.43564756,PLEASANT VIEW GARDENS,5,0
-76.5995931803279,39.2933130081967,18319,1,109.80170463,4782962.25369,Dunbar-Broadway,9686.2090653,DUNBAR-BROADWAY,3,0
-76.598598284153,39.2933130081967,18320,1,109.80170463,4782962.25369,Dunbar-Broadway,9686.2090653,DUNBAR-BROADWAY,3,0
-76.5976033879781,39.2933130081967,18321,1,109.80170463,4782962.25369,Dunbar-Broadway,9686.2090653,DUNBAR-BROADWAY,3,0
-76.5966084918033,39.2933130081967,18322,1,100.604957771,4382351.96049,Washington Hill,10205.1802729,WASHINGTON HILL,5,0
-76.5956135956284,39.2933130081967,18323,1,100.604957771,4382351.96049,Washington Hill,10205.1802729,WASHINGTON HILL,5,0
-76.5946186994535,39.2933130081967,18324,1,100.604957771,4382351.96049,Washington Hill,10205.1802729,WASHINGTON HILL,5,0
-76.5936238032787,39.2933130081967,18325,1,100.604957771,4382351.96049,Washington Hill,10205.1802729,WASHINGTON HILL,5,0
-76.5926289071038,39.2933130081967,18326,1,100.604957771,4382351.96049,Washington Hill,10205.1802729,WASHINGTON HILL,5,0
-76.5916340109289,39.2933130081967,18327,1,100.604957771,4382351.96049,Washington Hill,10205.1802729,WASHINGTON HILL,5,0
-76.5906391147541,39.2933130081967,18328,1,100.604957771,4382351.96049,Washington Hill,10205.1802729,WASHINGTON HILL,5,0
-76.5896442185792,39.2933130081967,18329,1,100.604957771,4382351.96049,Washington Hill,10205.1802729,WASHINGTON HILL,5,0
-76.5886493224044,39.2933130081967,18330,1,49.6916726673,2164569.26139,Butcher's Hill,5963.73412866,BUTCHER'S HILL,1,0
-76.5876544262295,39.2933130081967,18331,1,49.6916726673,2164569.26139,Butcher's Hill,5963.73412866,BUTCHER'S HILL,1,0
-76.5866595300546,39.2933130081967,18332,1,49.6916726673,2164569.26139,Butcher's Hill,5963.73412866,BUTCHER'S HILL,1,0
-76.5856646338798,39.2933130081967,18333,1,49.6916726673,2164569.26139,Butcher's Hill,5963.73412866,BUTCHER'S HILL,1,0
-76.5846697377049,39.2933130081967,18334,1,24.3247487004,1059586.05339,Patterson Place,4249.99922792,PATTERSON PLACE,4,0
-76.58367484153,39.2933130081967,18335,1,24.3247487004,1059586.05339,Patterson Place,4249.99922792,PATTERSON PLACE,4,0
-76.5826799453552,39.2933130081967,18336,1,24.3247487004,1059586.05339,Patterson Place,4249.99922792,PATTERSON PLACE,4,0
-76.5816850491803,39.2933130081967,18337,1,108.112660686,4709387.4995,Patterson Park Neighborhood,10491.2519841,PATTERSON PARK NEIGHBORHOOD,2,0
-76.5806901530055,39.2933130081967,18338,1,108.112660686,4709387.4995,Patterson Park Neighborhood,10491.2519841,PATTERSON PARK NEIGHBORHOOD,2,0
-76.5796952568306,39.2933130081967,18339,1,108.112660686,4709387.4995,Patterson Park Neighborhood,10491.2519841,PATTERSON PARK NEIGHBORHOOD,2,0
-76.5787003606557,39.2933130081967,18340,1,108.112660686,4709387.4995,Patterson Park Neighborhood,10491.2519841,PATTERSON PARK NEIGHBORHOOD,2,0
-76.5777054644809,39.2933130081967,18341,1,108.112660686,4709387.4995,Patterson Park Neighborhood,10491.2519841,PATTERSON PARK NEIGHBORHOOD,2,0
-76.576710568306,39.2933130081967,18342,1,108.112660686,4709387.4995,Patterson Park Neighborhood,10491.2519841,PATTERSON PARK NEIGHBORHOOD,2,0
-76.5757156721311,39.2933130081967,18343,1,108.112660686,4709387.4995,Patterson Park Neighborhood,10491.2519841,PATTERSON PARK NEIGHBORHOOD,2,0
-76.5747207759563,39.2933130081967,18344,1,108.112660686,4709387.4995,Patterson Park Neighborhood,10491.2519841,PATTERSON PARK NEIGHBORHOOD,2,0
-76.5737258797814,39.2933130081967,18345,1,108.112660686,4709387.4995,Patterson Park Neighborhood,10491.2519841,PATTERSON PARK NEIGHBORHOOD,2,0
-76.5727309836065,39.2933130081967,18346,1,108.112660686,4709387.4995,Patterson Park Neighborhood,10491.2519841,PATTERSON PARK NEIGHBORHOOD,2,0
-76.5717360874317,39.2933130081967,18347,1,108.112660686,4709387.4995,Patterson Park Neighborhood,10491.2519841,PATTERSON PARK NEIGHBORHOOD,2,0
-76.5707411912568,39.2933130081967,18348,1,108.112660686,4709387.4995,Patterson Park Neighborhood,10491.2519841,PATTERSON PARK NEIGHBORHOOD,2,0
-76.5697462950819,39.2933130081967,18349,1,108.112660686,4709387.4995,Patterson Park Neighborhood,10491.2519841,PATTERSON PARK NEIGHBORHOOD,2,0
-76.5687513989071,39.2933130081967,18350,1,96.9670695727,4223885.55059,Baltimore Highlands,8315.12539496,BALTIMORE HIGHLANDS,4,0
-76.5677565027322,39.2933130081967,18351,1,96.9670695727,4223885.55059,Baltimore Highlands,8315.12539496,BALTIMORE HIGHLANDS,4,0
-76.5667616065574,39.2933130081967,18352,1,96.9670695727,4223885.55059,Baltimore Highlands,8315.12539496,BALTIMORE HIGHLANDS,4,0
-76.5657667103825,39.2933130081967,18353,1,96.9670695727,4223885.55059,Baltimore Highlands,8315.12539496,BALTIMORE HIGHLANDS,4,0
-76.5647718142076,39.2933130081967,18354,1,96.9670695727,4223885.55059,Baltimore Highlands,8315.12539496,BALTIMORE HIGHLANDS,4,0
-76.5637769180328,39.2933130081967,18355,1,96.9670695727,4223885.55059,Baltimore Highlands,8315.12539496,BALTIMORE HIGHLANDS,4,0
-76.5627820218579,39.2933130081967,18356,1,171.483100415,7469803.8541,Kresson,13318.7104578,KRESSON,5,0
-76.5617871256831,39.2933130081967,18357,1,171.483100415,7469803.8541,Kresson,13318.7104578,KRESSON,5,0
-76.5607922295082,39.2933130081967,18358,1,171.483100415,7469803.8541,Kresson,13318.7104578,KRESSON,5,0
-76.5597973333333,39.2933130081967,18359,1,171.483100415,7469803.8541,Kresson,13318.7104578,KRESSON,5,0
-76.5588024371585,39.2933130081967,18360,1,171.483100415,7469803.8541,Kresson,13318.7104578,KRESSON,5,0
-76.5578075409836,39.2933130081967,18361,1,171.483100415,7469803.8541,Kresson,13318.7104578,KRESSON,5,0
-76.5568126448087,39.2933130081967,18362,1,171.483100415,7469803.8541,Kresson,13318.7104578,KRESSON,5,0
-76.5558177486339,39.2933130081967,18363,1,1259.33213482,54856507.7927,Pulaski Industrial Area,63974.8655628,PULASKI INDUSTRIAL AREA,1,1
-76.554822852459,39.2933130081967,18364,1,1259.33213482,54856507.7927,Pulaski Industrial Area,63974.8655628,PULASKI INDUSTRIAL AREA,1,1
-76.5538279562842,39.2933130081967,18365,1,1259.33213482,54856507.7927,Pulaski Industrial Area,63974.8655628,PULASKI INDUSTRIAL AREA,1,1
-76.5528330601093,39.2933130081967,18366,1,1259.33213482,54856507.7927,Pulaski Industrial Area,63974.8655628,PULASKI INDUSTRIAL AREA,1,1
-76.5518381639344,39.2933130081967,18367,1,1259.33213482,54856507.7927,Pulaski Industrial Area,63974.8655628,PULASKI INDUSTRIAL AREA,1,1
-76.5508432677595,39.2933130081967,18368,1,1259.33213482,54856507.7927,Pulaski Industrial Area,63974.8655628,PULASKI INDUSTRIAL AREA,1,1
-76.5498483715847,39.2933130081967,18369,1,265.784801275,11577585.9435,Hopkins Bayview,16512.9543105,HOPKINS BAYVIEW,2,1
-76.5488534754098,39.2933130081967,18370,1,265.784801275,11577585.9435,Hopkins Bayview,16512.9543105,HOPKINS BAYVIEW,2,1
-76.547858579235,39.2933130081967,18371,1,265.784801275,11577585.9435,Hopkins Bayview,16512.9543105,HOPKINS BAYVIEW,2,1
-76.5468636830601,39.2933130081967,18372,1,265.784801275,11577585.9435,Hopkins Bayview,16512.9543105,HOPKINS BAYVIEW,2,1
-76.5458687868852,39.2933130081967,18373,1,265.784801275,11577585.9435,Hopkins Bayview,16512.9543105,HOPKINS BAYVIEW,2,1
-76.5448738907104,39.2933130081967,18374,1,265.784801275,11577585.9435,Hopkins Bayview,16512.9543105,HOPKINS BAYVIEW,2,1
-76.5438789945355,39.2933130081967,18375,1,265.784801275,11577585.9435,Hopkins Bayview,16512.9543105,HOPKINS BAYVIEW,2,1
-76.5428840983606,39.2933130081967,18376,1,265.784801275,11577585.9435,Hopkins Bayview,16512.9543105,HOPKINS BAYVIEW,2,1
-76.5418892021858,39.2933130081967,18377,1,265.784801275,11577585.9435,Hopkins Bayview,16512.9543105,HOPKINS BAYVIEW,2,1
-76.5408943060109,39.2933130081967,18378,1,265.784801275,11577585.9435,Hopkins Bayview,16512.9543105,HOPKINS BAYVIEW,2,1
-76.539899409836,39.2933130081967,18379,1,265.784801275,11577585.9435,Hopkins Bayview,16512.9543105,HOPKINS BAYVIEW,2,1
-76.5389045136612,39.2933130081967,18380,1,265.784801275,11577585.9435,Hopkins Bayview,16512.9543105,HOPKINS BAYVIEW,2,1
-76.5379096174863,39.2933130081967,18381,1,265.784801275,11577585.9435,Hopkins Bayview,16512.9543105,HOPKINS BAYVIEW,2,1
-76.5369147213115,39.2933130081967,18382,1,265.784801275,11577585.9435,Hopkins Bayview,16512.9543105,HOPKINS BAYVIEW,2,1
-76.5359198251366,39.2933130081967,18383,1,265.784801275,11577585.9435,Hopkins Bayview,16512.9543105,HOPKINS BAYVIEW,2,1
-76.5349249289617,39.2933130081967,18384,1,1259.33213482,54856507.7927,Pulaski Industrial Area,63974.8655628,PULASKI INDUSTRIAL AREA,1,1
-76.5339300327869,39.2933130081967,18385,1,1259.33213482,54856507.7927,Pulaski Industrial Area,63974.8655628,PULASKI INDUSTRIAL AREA,1,1
-76.532935136612,39.2933130081967,18386,1,1259.33213482,54856507.7927,Pulaski Industrial Area,63974.8655628,PULASKI INDUSTRIAL AREA,1,1
-76.5319402404372,39.2933130081967,18387,1,1259.33213482,54856507.7927,Pulaski Industrial Area,63974.8655628,PULASKI INDUSTRIAL AREA,1,1
-76.5309453442623,39.2933130081967,18388,1,1259.33213482,54856507.7927,Pulaski Industrial Area,63974.8655628,PULASKI INDUSTRIAL AREA,1,1
-76.7110215519126,39.2942692868852,18389,1,214.454284251,9341628.62196,West Hills,19743.5052175,WEST HILLS,5,0
-76.7100266557377,39.2942692868852,18390,1,214.454284251,9341628.62196,West Hills,19743.5052175,WEST HILLS,5,0
-76.7090317595628,39.2942692868852,18391,1,214.454284251,9341628.62196,West Hills,19743.5052175,WEST HILLS,5,0
-76.708036863388,39.2942692868852,18392,1,214.454284251,9341628.62196,West Hills,19743.5052175,WEST HILLS,5,0
-76.7070419672131,39.2942692868852,18393,1,214.454284251,9341628.62196,West Hills,19743.5052175,WEST HILLS,5,0
-76.7060470710382,39.2942692868852,18394,1,214.454284251,9341628.62196,West Hills,19743.5052175,WEST HILLS,5,0
-76.7050521748634,39.2942692868852,18395,1,214.454284251,9341628.62196,West Hills,19743.5052175,WEST HILLS,5,0
-76.7040572786885,39.2942692868852,18396,1,167.569080906,7299309.16427,Hunting Ridge,11845.6394585,HUNTING RIDGE,4,0
-76.7030623825137,39.2942692868852,18397,1,167.569080906,7299309.16427,Hunting Ridge,11845.6394585,HUNTING RIDGE,4,0
-76.7020674863388,39.2942692868852,18398,1,167.569080906,7299309.16427,Hunting Ridge,11845.6394585,HUNTING RIDGE,4,0
-76.7010725901639,39.2942692868852,18399,1,167.569080906,7299309.16427,Hunting Ridge,11845.6394585,HUNTING RIDGE,4,0
-76.7000776939891,39.2942692868852,18400,1,167.569080906,7299309.16427,Hunting Ridge,11845.6394585,HUNTING RIDGE,4,0
-76.6990827978142,39.2942692868852,18401,1,167.569080906,7299309.16427,Hunting Ridge,11845.6394585,HUNTING RIDGE,4,0
-76.6980879016393,39.2942692868852,18402,1,167.569080906,7299309.16427,Hunting Ridge,11845.6394585,HUNTING RIDGE,4,0
-76.6970930054645,39.2942692868852,18403,1,167.569080906,7299309.16427,Hunting Ridge,11845.6394585,HUNTING RIDGE,4,0
-76.6960981092896,39.2942692868852,18404,1,167.569080906,7299309.16427,Hunting Ridge,11845.6394585,HUNTING RIDGE,4,0
-76.6951032131147,39.2942692868852,18405,1,167.569080906,7299309.16427,Hunting Ridge,11845.6394585,HUNTING RIDGE,4,0
-76.6941083169399,39.2942692868852,18406,1,167.569080906,7299309.16427,Hunting Ridge,11845.6394585,HUNTING RIDGE,4,0
-76.693113420765,39.2942692868852,18407,1,108.749610366,4737133.02752,Rognel Heights,8701.43171871,ROGNEL HEIGHTS,1,0
-76.6921185245902,39.2942692868852,18408,1,108.749610366,4737133.02752,Rognel Heights,8701.43171871,ROGNEL HEIGHTS,1,0
-76.6911236284153,39.2942692868852,18409,1,108.749610366,4737133.02752,Rognel Heights,8701.43171871,ROGNEL HEIGHTS,1,0
-76.6901287322404,39.2942692868852,18410,1,108.749610366,4737133.02752,Rognel Heights,8701.43171871,ROGNEL HEIGHTS,1,0
-76.6891338360656,39.2942692868852,18411,1,108.749610366,4737133.02752,Rognel Heights,8701.43171871,ROGNEL HEIGHTS,1,0
-76.6881389398907,39.2942692868852,18412,1,108.749610366,4737133.02752,Rognel Heights,8701.43171871,ROGNEL HEIGHTS,1,0
-76.6871440437159,39.2942692868852,18413,1,108.749610366,4737133.02752,Rognel Heights,8701.43171871,ROGNEL HEIGHTS,1,0
-76.686149147541,39.2942692868852,18414,1,108.749610366,4737133.02752,Rognel Heights,8701.43171871,ROGNEL HEIGHTS,1,0
-76.6851542513661,39.2942692868852,18415,1,118.931142662,5180640.57437,Edmondson Village,9828.19334031,EDMONDSON VILLAGE,3,0
-76.6841593551912,39.2942692868852,18416,1,118.931142662,5180640.57437,Edmondson Village,9828.19334031,EDMONDSON VILLAGE,3,0
-76.6831644590164,39.2942692868852,18417,1,118.931142662,5180640.57437,Edmondson Village,9828.19334031,EDMONDSON VILLAGE,3,0
-76.6821695628415,39.2942692868852,18418,1,118.931142662,5180640.57437,Edmondson Village,9828.19334031,EDMONDSON VILLAGE,3,0
-76.6811746666667,39.2942692868852,18419,1,118.931142662,5180640.57437,Edmondson Village,9828.19334031,EDMONDSON VILLAGE,3,0
-76.6801797704918,39.2942692868852,18420,1,118.931142662,5180640.57437,Edmondson Village,9828.19334031,EDMONDSON VILLAGE,3,0
-76.6791848743169,39.2942692868852,18421,1,66.4618997667,2895080.35384,Edgewood,7743.99037911,EDGEWOOD,5,0
-76.6781899781421,39.2942692868852,18422,1,66.4618997667,2895080.35384,Edgewood,7743.99037911,EDGEWOOD,5,0
-76.6771950819672,39.2942692868852,18423,1,66.4618997667,2895080.35384,Edgewood,7743.99037911,EDGEWOOD,5,0
-76.6762001857923,39.2942692868852,18424,1,66.4618997667,2895080.35384,Edgewood,7743.99037911,EDGEWOOD,5,0
-76.6752052896175,39.2942692868852,18425,1,66.4618997667,2895080.35384,Edgewood,7743.99037911,EDGEWOOD,5,0
-76.6742103934426,39.2942692868852,18426,1,66.4618997667,2895080.35384,Edgewood,7743.99037911,EDGEWOOD,5,0
-76.6732154972678,39.2942692868852,18427,1,66.4618997667,2895080.35384,Edgewood,7743.99037911,EDGEWOOD,5,0
-76.6722206010929,39.2942692868852,18428,1,477.043418405,20780011.3057,Gwynns Falls/Leakin Park,35837.0456845,GWYNNS FALLS/LEAKIN PARK,2,1
-76.671225704918,39.2942692868852,18429,1,477.043418405,20780011.3057,Gwynns Falls/Leakin Park,35837.0456845,GWYNNS FALLS/LEAKIN PARK,2,1
-76.6702308087432,39.2942692868852,18430,1,78.6541994528,3426176.92816,Franklintown Road,8198.19106805,FRANKLINTOWN ROAD,1,0
-76.6692359125683,39.2942692868852,18431,1,78.6541994528,3426176.92816,Franklintown Road,8198.19106805,FRANKLINTOWN ROAD,1,0
-76.6682410163934,39.2942692868852,18432,1,78.6541994528,3426176.92816,Franklintown Road,8198.19106805,FRANKLINTOWN ROAD,1,0
-76.6672461202186,39.2942692868852,18433,1,78.6541994528,3426176.92816,Franklintown Road,8198.19106805,FRANKLINTOWN ROAD,1,0
-76.6662512240437,39.2942692868852,18434,1,225.873841222,9839064.52362,Penrose/Fayette Street Outreach,17648.9040774,PENROSE/FAYETTE STREET OUTREACH,5,0
-76.6652563278688,39.2942692868852,18435,1,225.873841222,9839064.52362,Penrose/Fayette Street Outreach,17648.9040774,PENROSE/FAYETTE STREET OUTREACH,5,0
-76.664261431694,39.2942692868852,18436,1,225.873841222,9839064.52362,Penrose/Fayette Street Outreach,17648.9040774,PENROSE/FAYETTE STREET OUTREACH,5,0
-76.6632665355191,39.2942692868852,18437,1,225.873841222,9839064.52362,Penrose/Fayette Street Outreach,17648.9040774,PENROSE/FAYETTE STREET OUTREACH,5,0
-76.6622716393443,39.2942692868852,18438,1,40.3344504074,1756968.65975,Rosemont Homeowners/Tenants,7028.55280827,ROSEMONT HOMEOWNERS/TENANTS,1,0
-76.6612767431694,39.2942692868852,18439,1,40.3344504074,1756968.65975,Rosemont Homeowners/Tenants,7028.55280827,ROSEMONT HOMEOWNERS/TENANTS,1,0
-76.6602818469945,39.2942692868852,18440,1,40.3344504074,1756968.65975,Rosemont Homeowners/Tenants,7028.55280827,ROSEMONT HOMEOWNERS/TENANTS,1,0
-76.6592869508196,39.2942692868852,18441,1,40.3344504074,1756968.65975,Rosemont Homeowners/Tenants,7028.55280827,ROSEMONT HOMEOWNERS/TENANTS,1,0
-76.6582920546448,39.2942692868852,18442,1,40.3344504074,1756968.65975,Rosemont Homeowners/Tenants,7028.55280827,ROSEMONT HOMEOWNERS/TENANTS,1,0
-76.6572971584699,39.2942692868852,18443,1,40.3344504074,1756968.65975,Rosemont Homeowners/Tenants,7028.55280827,ROSEMONT HOMEOWNERS/TENANTS,1,0
-76.6563022622951,39.2942692868852,18444,1,40.3344504074,1756968.65975,Rosemont Homeowners/Tenants,7028.55280827,ROSEMONT HOMEOWNERS/TENANTS,1,0
-76.6553073661202,39.2942692868852,18445,1,40.3344504074,1756968.65975,Rosemont Homeowners/Tenants,7028.55280827,ROSEMONT HOMEOWNERS/TENANTS,1,0
-76.6543124699454,39.2942692868852,18446,1,40.3344504074,1756968.65975,Rosemont Homeowners/Tenants,7028.55280827,ROSEMONT HOMEOWNERS/TENANTS,1,0
-76.6533175737705,39.2942692868852,18447,1,40.3344504074,1756968.65975,Rosemont Homeowners/Tenants,7028.55280827,ROSEMONT HOMEOWNERS/TENANTS,1,0
-76.6523226775956,39.2942692868852,18448,1,95.721403495,4169624.33624,Midtown-Edmondson,11871.3813816,MIDTOWN-EDMONDSON,2,0
-76.6513277814208,39.2942692868852,18449,1,95.721403495,4169624.33624,Midtown-Edmondson,11871.3813816,MIDTOWN-EDMONDSON,2,0
-76.6503328852459,39.2942692868852,18450,1,95.721403495,4169624.33624,Midtown-Edmondson,11871.3813816,MIDTOWN-EDMONDSON,2,0
-76.649337989071,39.2942692868852,18451,1,95.721403495,4169624.33624,Midtown-Edmondson,11871.3813816,MIDTOWN-EDMONDSON,2,0
-76.6483430928962,39.2942692868852,18452,1,95.721403495,4169624.33624,Midtown-Edmondson,11871.3813816,MIDTOWN-EDMONDSON,2,0
-76.6473481967213,39.2942692868852,18453,1,95.721403495,4169624.33624,Midtown-Edmondson,11871.3813816,MIDTOWN-EDMONDSON,2,0
-76.6463533005464,39.2942692868852,18454,1,199.791355327,8702911.43804,Harlem Park,12560.7674714,HARLEM PARK,4,0
-76.6453584043716,39.2942692868852,18455,1,199.791355327,8702911.43804,Harlem Park,12560.7674714,HARLEM PARK,4,0
-76.6443635081967,39.2942692868852,18456,1,199.791355327,8702911.43804,Harlem Park,12560.7674714,HARLEM PARK,4,0
-76.6433686120218,39.2942692868852,18457,1,199.791355327,8702911.43804,Harlem Park,12560.7674714,HARLEM PARK,4,0
-76.642373715847,39.2942692868852,18458,1,199.791355327,8702911.43804,Harlem Park,12560.7674714,HARLEM PARK,4,0
-76.6413788196721,39.2942692868852,18459,1,199.791355327,8702911.43804,Harlem Park,12560.7674714,HARLEM PARK,4,0
-76.6403839234973,39.2942692868852,18460,1,199.791355327,8702911.43804,Harlem Park,12560.7674714,HARLEM PARK,4,0
-76.6393890273224,39.2942692868852,18461,1,199.791355327,8702911.43804,Harlem Park,12560.7674714,HARLEM PARK,4,0
-76.6383941311475,39.2942692868852,18462,1,199.791355327,8702911.43804,Harlem Park,12560.7674714,HARLEM PARK,4,0
-76.6373992349727,39.2942692868852,18463,1,199.791355327,8702911.43804,Harlem Park,12560.7674714,HARLEM PARK,4,0
-76.6364043387978,39.2942692868852,18464,1,199.791355327,8702911.43804,Harlem Park,12560.7674714,HARLEM PARK,4,0
-76.6354094426229,39.2942692868852,18465,1,199.791355327,8702911.43804,Harlem Park,12560.7674714,HARLEM PARK,4,0
-76.6344145464481,39.2942692868852,18466,1,199.791355327,8702911.43804,Harlem Park,12560.7674714,HARLEM PARK,4,0
-76.6334196502732,39.2942692868852,18467,1,199.791355327,8702911.43804,Harlem Park,12560.7674714,HARLEM PARK,4,0
-76.6324247540984,39.2942692868852,18468,1,199.791355327,8702911.43804,Harlem Park,12560.7674714,HARLEM PARK,4,0
-76.6314298579235,39.2942692868852,18469,1,54.5160404997,2374718.72417,Heritage Crossing,7775.35161601,HERITAGE CROSSING,2,0
-76.6304349617486,39.2942692868852,18470,1,54.5160404997,2374718.72417,Heritage Crossing,7775.35161601,HERITAGE CROSSING,2,0
-76.6294400655738,39.2942692868852,18471,1,54.5160404997,2374718.72417,Heritage Crossing,7775.35161601,HERITAGE CROSSING,2,0
-76.6284451693989,39.2942692868852,18472,1,54.5160404997,2374718.72417,Heritage Crossing,7775.35161601,HERITAGE CROSSING,2,0
-76.627450273224,39.2942692868852,18473,1,96.6425034699,4209747.45115,University Of Maryland,10060.555885,UNIVERSITY OF MARYLAND,1,1
-76.6264553770492,39.2942692868852,18474,1,96.6425034699,4209747.45115,University Of Maryland,10060.555885,UNIVERSITY OF MARYLAND,1,1
-76.6254604808743,39.2942692868852,18475,1,96.6425034699,4209747.45115,University Of Maryland,10060.555885,UNIVERSITY OF MARYLAND,1,1
-76.6244655846995,39.2942692868852,18476,1,96.6425034699,4209747.45115,University Of Maryland,10060.555885,UNIVERSITY OF MARYLAND,1,1
-76.6234706885246,39.2942692868852,18477,1,96.6425034699,4209747.45115,University Of Maryland,10060.555885,UNIVERSITY OF MARYLAND,1,1
-76.6224757923497,39.2942692868852,18478,1,260.703737552,11356254.8078,Downtown,14822.4431569,DOWNTOWN,2,0
-76.6214808961749,39.2942692868852,18479,1,260.703737552,11356254.8078,Downtown,14822.4431569,DOWNTOWN,2,0
-76.620486,39.2942692868852,18480,1,260.703737552,11356254.8078,Downtown,14822.4431569,DOWNTOWN,2,0
-76.6194911038251,39.2942692868852,18481,1,260.703737552,11356254.8078,Downtown,14822.4431569,DOWNTOWN,2,0
-76.6184962076503,39.2942692868852,18482,1,260.703737552,11356254.8078,Downtown,14822.4431569,DOWNTOWN,2,0
-76.6175013114754,39.2942692868852,18483,1,260.703737552,11356254.8078,Downtown,14822.4431569,DOWNTOWN,2,0
-76.6165064153005,39.2942692868852,18484,1,260.703737552,11356254.8078,Downtown,14822.4431569,DOWNTOWN,2,0
-76.6155115191257,39.2942692868852,18485,1,260.703737552,11356254.8078,Downtown,14822.4431569,DOWNTOWN,2,0
-76.6145166229508,39.2942692868852,18486,1,260.703737552,11356254.8078,Downtown,14822.4431569,DOWNTOWN,2,0
-76.613521726776,39.2942692868852,18487,1,260.703737552,11356254.8078,Downtown,14822.4431569,DOWNTOWN,2,0
-76.6125268306011,39.2942692868852,18488,1,260.703737552,11356254.8078,Downtown,14822.4431569,DOWNTOWN,2,0
-76.6115319344262,39.2942692868852,18489,1,260.703737552,11356254.8078,Downtown,14822.4431569,DOWNTOWN,2,0
-76.6105370382514,39.2942692868852,18490,1,86.056188335,3748607.56387,Penn-Fallsway,8958.02482747,PENN-FALLSWAY,3,1
-76.6095421420765,39.2942692868852,18491,1,86.056188335,3748607.56387,Penn-Fallsway,8958.02482747,PENN-FALLSWAY,3,1
